,RTM45C,RTM46C,RTM47C,RTM48C,RTM49C,RTM50C,RTM51C,RTM52C,RTM53C,RTM54C,RTM45P,RTM46P,RTM47P,RTM48P,RTM49P,RTM50P,RTM51P,RTM52P,RTM53P,RTM54P
0,0.20813014152712564,0.20387312663267265,0.20396298753015574,0.20512061262357514,0.20512281774111427,0.20467424749817836,0.20480303434424232,0.20593827294294423,0.20400827714651956,0.2060835613195963,0.20813014152712556,0.20387312663267276,0.20396298753015565,0.20512061262357514,0.20512281774111427,0.20467424749817836,0.20480303434424232,0.20593827294294423,0.20400827714651967,0.20608356131959624
1,0.20734305545436243,0.2081063087372582,0.2092335487623115,0.20829888725399293,0.20707923313692825,0.20756900992520946,0.20708400750029549,0.20781311316493786,0.20846993210932135,0.207461186382668,0.20734305545436157,0.2081063087372574,0.20604865304710734,0.20829888725399262,0.20707923313692805,0.20756900992520927,0.20708400750029532,0.20781311316493764,0.20558633935550535,0.20746118638266756
2,0.20943807631936526,0.1939430027783548,0.19188684834411254,0.19275580945411996,0.19205545261491594,0.19157289204888453,0.19178112925026394,0.1912282743034816,0.19102888732617315,0.1873471870248386,0.1686958242306121,0.18761675823620713,0.191886848344113,0.19031057669548015,0.19011465720584225,0.18979017144420737,0.1898994231700991,0.18895916224994075,0.19102888732617346,0.18734718702483896
3,0.17074723839701078,0.16639033456966815,0.17112705759012828,0.17086258725382547,0.17112393263180775,0.1709610959171754,0.17199777395584598,0.17142431632940142,0.1719061303213464,0.1687736131858317,0.18869411687317628,0.17541561361229832,0.1711270575901288,0.17086258725382591,0.171123932631808,0.17274535579086245,0.17199777395584626,0.1714243163294018,0.17190613032134686,0.17451342698583341
4,0.18943993790525848,0.1762207158576807,0.17641529741688494,0.17734937522218758,0.17653107427959983,0.178149214473829,0.17828387313872046,0.17746906668225276,0.17782246918571779,0.17392758963445643,0.17143562358085898,0.1762207158576784,0.1764152974168839,0.17734937522218694,0.1785281645927504,0.17814921447382853,0.17828387313872002,0.17975957587347757,0.1778224691857169,0.18423864980729304
5,0.175115432824938,0.18063219398893104,0.1859691126081741,0.1838736939184992,0.18478991614901952,0.18544453227896843,0.18583003625555353,0.18595434282406634,0.18440478978409253,0.18408234308034635,0.19340908703549872,0.18860194868236502,0.185969112608174,0.18655801440485262,0.18478991614901952,0.18544453227896845,0.18583003625555353,0.18595434282406642,0.18732408103623838,0.18851132477288518
6,0.18946436936850478,0.17618766844542205,0.17195105841915415,0.17448333750514575,0.1741927289263911,0.1740273474057303,0.17362955413182332,0.17366945040771817,0.17190513123928688,0.17458688579786405,0.18946436936850414,0.1761876684454213,0.17195105841915392,0.17448333750514566,0.17419272892639096,0.17402734740573023,0.1736295541318232,0.17366945040771808,0.17190513123928675,0.17458688579786366
7,0.17486683362304017,0.17107175319325518,0.17213882095737784,0.17214353797759666,0.173662314587112,0.17336808546634377,0.17279734960731533,0.17413043911205395,0.17336653076872904,0.17557421443929014,0.19314922351934494,0.17107175319325219,0.17213882095737645,0.17214353797759574,0.17366231458711137,0.17336808546634322,0.17279734960731472,0.17413043911205325,0.17336653076872802,0.1755742144392886
8,0.18830859502828864,0.16581673884456788,0.17027301709359677,0.16962153595574656,0.16730632073986887,0.16826222658669976,0.16784056415583654,0.16705882812422698,0.1672736716327544,0.17092019339527295,0.18830859502829184,0.16581673884457027,0.16572919423537608,0.1668994250705163,0.16730632073986934,0.16826222658670018,0.167840564155837,0.1670588281242276,0.1672736716327552,0.16458127545547324
9,0.17024103288346965,0.15460090522662467,0.16069676105292605,0.16099900900832323,0.16076601292291373,0.16036941623614123,0.16094637318068786,0.16026032044016716,0.160244793158292,0.15797210311127421,0.18817209106789554,0.15460090522662073,0.16069676105292469,0.16099900900832248,0.16076601292291315,0.1603694162361407,0.16094637318068727,0.16026032044016653,0.16024479315829085,0.15797210311127216
10,0.18951470968764636,0.15594802762890383,0.16235849673032243,0.16019786746908038,0.1613714549447205,0.16035176602901768,0.16031620025156038,0.16083795900409767,0.16257372563378508,0.15674870735235408,0.17148300495424204,0.15594802762890772,0.16235849673032413,0.16019786746908135,0.16137145494472116,0.16035176602901827,0.16031620025156101,0.16083795900409847,0.1625737256337863,0.16380976910760534
11,0.05135892274373441,0.15790152940168592,0.15406591280185264,0.15725782178306816,0.1569424171120287,0.15656559707081827,0.1563615590266789,0.15784734681117454,0.1563806345752407,0.1548428617884306,0.1914479476465889,0.15790152940168423,0.15961303855946837,0.15725782178306763,0.15694241711202842,0.15656559707081802,0.15636155902667864,0.15784734681117416,0.15638063457524015,0.1548428617884296
12,0.1758817778167496,0.14491233715705082,0.1445009385140805,0.14537973441708574,0.14530910558197616,0.14424591285111513,0.1445783588785925,0.1433059261558842,0.14477707481318375,0.13419026492025574,0.17588177781675426,0.16075957970400595,0.14450093851408202,0.14537973441708638,0.143111360891717,0.14605217182878266,0.14267311738630195,0.1433059261558847,0.14047511576823254,0.1439373213847613
13,0.0,0.16089645463701824,0.1575969318305224,0.15859478949326122,0.158388764399785,0.15882331208941727,0.15984276678302778,0.15821183065865466,0.16029742733219265,0.158956533450495,0.19442827577458693,0.16089645463702115,0.15759693183052367,0.15859478949326178,0.15838876439978544,0.16062900185086976,0.15984276678302814,0.1582118306586551,0.16029742733219343,0.1589565334504964
14,0.18897316787434115,0.1552590644612327,0.15627816633806665,0.155936141446056,0.15737377588945792,0.15745080997288913,0.15577719154030084,0.15580175604354587,0.15688530632001024,0.1586446140407589,0.18897316787433657,0.15525906446122875,0.15627816633806516,0.15593614144605505,0.15532627946204944,0.15565014753052236,0.1557771915403003,0.1558017560435452,0.15688530632000902,0.1504122758452101
